"idIndividu","identite","prenom","nom","surnom","provVille","titre","profession","chargeEccl","sante","provDioc","statut","residence","titre2","profession2","identiteNorm","genre","provVilleT","titreT","titreTN","professionT","professionTN","chargeEcclT","chargeEcclTN","provDiocT","santeT","statutT","statutTN","titre2T","titre2TN","profession2T","profession2TN","decedeAvant","mention1","prenomTN","nomTN","nomDetail","professionCategorie","professionTheme","identification","dateChargeEccl"
7279,"nardus banchere","nardus","banchere",NULL,"de-florenti",NULL,NULL,NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","florence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"nardus","banchere",NULL,NULL,NULL,"homme",NULL
7280,"nastasius ser thomasii","nastasius",NULL,NULL,NULL,NULL,"mercator draperius",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"marchand de draps","marchand de draps",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"nastasius",NULL,NULL,"metier du textile","textile","homme",NULL
7255,"micheletus michaelis","micheletus","michaelis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1360,"michelet","michaelis",NULL,NULL,NULL,"homme",NULL
7266,"monetta andree","monetta","andree",NULL,NULL,NULL,"candelaria",NULL,NULL,NULL,"civis liber divisionis",NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,"chandeliere","chandelier",NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"monette","andre","nom present","metier de la decoration fourniture","chandelle","femme",NULL
9546,"bliaco serviens armorum domini nostri pape","bliaco",NULL,NULL,NULL,NULL,"serviens armorum domini nostri pape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"sergent d armes du pape","sergent d armes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,"officier employe d administration","securite","homme",NULL
1965,"laurentia de monte corneto","laurentia","lo carratier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1376,"laurence","lo carratier","nom du mari",NULL,NULL,"femme",NULL
1277,"monete johannis","monete","johannis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Monete Johannis","femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1372,"monette","johann","nom du mari",NULL,NULL,"femme",NULL
7281,"natalis de parisius","natalis","de parisius",NULL,NULL,NULL,"piliccier",NULL,NULL,NULL,"civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"pelletier","pelletier",NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"natalis","de paris",NULL,"cuir","cuir","homme",NULL
652,"armanda guerri","armanda","guerri",NULL,NULL,NULL,"banastoneria",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"armanda guerri","femme",NULL,NULL,NULL,"vanniere","vannier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1379,"armande","guerre","nom du mari (decede)","metier de la decoration fourniture","utilitaires","femme",NULL
9620,"heredes domini jacobi gaufredi quondam milites",NULL,"gaufredi",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9647,"heredes bertrandi de paternis",NULL,"de paternis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9651,"katerine de montiliis","katerine","de montilis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"femme",NULL
4504,"katerina de nemanto","katerina","de nemanto",NULL,NULL,"dom","tabernari",NULL,NULL,"cameracen diocesis","cortisiana",NULL,NULL,NULL,NULL,"femme",NULL,"seigneur","seigneur","tavernier","tavernier",NULL,NULL,"diocese de cambrai",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"catherine","de neapoli","nom present","hoteliers taverniers","vin","femme",NULL
10243,"thomassius de turribus","thomassius","de turribus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1349,NULL,NULL,NULL,NULL,NULL,"homme",NULL
4282,"boccardus","boccardus",NULL,NULL,NULL,NULL,"sabatier",NULL,NULL,"basilien diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"savetier","savetier",NULL,NULL,"diocese de bale",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"bocard",NULL,NULL,"metier de l habillement et de la chaussure","chaussure","homme",NULL
9020,"philippus tardini","philippus","tardini",NULL,NULL,NULL,"sabaterius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"savetier","savetier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1392,"philippe","tardin",NULL,"metier de l habillement et de la chaussure","chaussure","homme",NULL
1654,"heredes petri audini",NULL,"audini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1387,NULL,"audin",NULL,NULL,NULL,"heritier",NULL
3092,"poncius almerani","poncius","almerani","de cavalhone","avinione",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme","avignon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1333,"pons","almerani",NULL,NULL,NULL,"homme",NULL
3344,"arnalphus de leuse","arnalphus","de leuse",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,"arnaut","de leuse",NULL,NULL,NULL,"homme",NULL
9186,"gilles de bellemere","gilles","de bellemere",NULL,NULL,NULL,NULL,"eveque d avignon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"eveque d avignon","eveque",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1407,1407,"gilles","de bellemere",NULL,"clerge","clerge","homme",NULL
5565,"perinus","perinus",NULL,NULL,NULL,NULL,"textor",NULL,NULL,"remen diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"tisserand","tisserand",NULL,NULL,"diocese de reims",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"perrin",NULL,NULL,"metier du textile","textile","homme",NULL
6473,"bartholomeus de sancto clemente","bartholomeus","de sancto clemente",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"barthelemi","de sancto clemente",NULL,NULL,NULL,"homme",NULL
6985,"johannes de geneva","johannes","de geneva",NULL,NULL,NULL,"sabatier",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"savetier","savetier",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"jean","de geneva",NULL,"metier de l habillement et de la chaussure","chaussure","homme",NULL
6986,"johannes de gibenis","johannes","de gibenis",NULL,NULL,NULL,"ciabaterius",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"savetier","savetier",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"jean","de gibenis",NULL,"metier de l habillement et de la chaussure","chaussure","homme",NULL
7241,"matheus dutol","matheus","dutol",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"mathieu","dutol",NULL,NULL,NULL,"homme",NULL
7289,"nicholaus contis","nicholaus","contis",NULL,"de-florenti",NULL,"mercatora",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","florence",NULL,NULL,"marchande","marchand",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"nicolas","contis",NULL,"marchand","negoce","homme",NULL
7292,"nicholaus de freschobaldis","nicholaus","de freschobaldis",NULL,NULL,NULL,"piliccier",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"pelletier","pelletier",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"nicolas","de freschobaldis",NULL,"cuir","cuir","homme",NULL
9221,"jean de caraman","jean","de caraman",NULL,NULL,NULL,NULL,"cardinal diacre de saint georges",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal diacre de saint georges","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1361,1361,"jean","de caraman",NULL,"clerge","clerge","homme",1350
9223,"jean talaru","jean","talaru",NULL,NULL,NULL,NULL,"cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal 1389","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1392,1392,"jean","talaru",NULL,"clerge","clerge","homme",1389
9227,"jacques orsini","jacques","orsini",NULL,NULL,NULL,NULL,"cardinal de saint georges 1371",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal de saint georges 1371","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1379,1379,"jacques","de ursin",NULL,"clerge","clerge","homme",1371
9239,"napoleon orsini","napoleon","orsini",NULL,NULL,NULL,NULL,"cardinal diacre de saint adrien 1288",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal diacre de saint adrien 1288","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1342,1342,"napoleon","de ursin",NULL,"clerge","clerge","homme",1288
9240,"bernard de la tour","bernard","de la tour",NULL,NULL,NULL,NULL,"cardinal diacre de saint eustache 1342",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal diacre de saint eustache 1342","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1361,1361,"bernard","de la tour",NULL,"clerge","clerge","homme",1342
7295,"nicholaus de troya","nicholaus","de troya",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"civis liber divisionis",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"nicolas","de troya",NULL,NULL,NULL,"homme",NULL
7298,"nicholaus guillelmi","nicholaus","guillelmi",NULL,"de-luca",NULL,"culatterius",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","lucques",NULL,NULL,"savetier","savetier",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"nicolas","guillelmi",NULL,"metier de l habillement et de la chaussure","chaussure","homme",NULL
2681,"johannes espiafam","johannes","espiafam",NULL,"luca",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme","lucques",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1364,"jean","espiafam",NULL,NULL,NULL,"homme",NULL
2852,"bertran colin","bertran","colin",NULL,"franca villa",NULL,"grossator papa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme","villefranche",NULL,NULL,"grossateur du pape","grossateur",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"bertrand","colin",NULL,"metier de l argent","negoce","homme",NULL
7300,"nicholaus johannis","nicholaus","johannis",NULL,"de-florenti",NULL,NULL,NULL,NULL,NULL,"civis liber divisionis",NULL,NULL,NULL,NULL,"homme","florence",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,NULL,1371,"nicolas","johann",NULL,NULL,NULL,"homme",NULL
7304,"nicholaus laudenaec","nicholaus","laudenaec",NULL,"de-luca",NULL,NULL,NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","lucques",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"nicolas","laudenaec",NULL,NULL,NULL,"homme",NULL
3896,"g. boverii","g.","boverii",NULL,NULL,NULL,NULL,NULL,"quondam avant 1255",NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,1255,"g.","boverii",NULL,NULL,NULL,"homme",NULL
1463,"uxor johannis de pictavia",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,NULL,NULL,NULL,NULL,NULL,"femme",NULL
1464,"bertinus polacerii","bertinus","polacerii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1392,"berthier","polacerii",NULL,NULL,NULL,"homme",NULL
1270,"johannes interaqui","johannes","interaqui",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL," Johannis Interaqui","homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1364,"jean","de interaquis",NULL,NULL,NULL,"homme",NULL
9241,"pierre de cros I","pierre","de cros","cardinal d auxerre",NULL,NULL,NULL,"cardinal de saint martin aux monts 1350",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal de saint martin aux monts 1350","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1361,1361,"pierre","de cros",NULL,"clerge","clerge","homme",1350
7733,"johannes maritus johannetta","johannes",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"meten. diocesis",NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"diocese de metz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1371,"jean",NULL,NULL,NULL,NULL,"homme",NULL
7299,"nicholaus jacobi","nicholaus","jacobi",NULL,"de-florenti",NULL,"tabernari",NULL,NULL,NULL,"cortisian",NULL,NULL,NULL,NULL,"homme","florence",NULL,NULL,"tavernier","tavernier",NULL,NULL,NULL,NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"nicolas","jacobi",NULL,"hoteliers taverniers","vin","homme",NULL
5344,"johannes de gorsia","johannes","de gorsia",NULL,NULL,NULL,"tabernari",NULL,NULL,"meten diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"tavernier","tavernier",NULL,NULL,"diocese de metz",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"jean","de gorsia",NULL,"hoteliers taverniers","vin","homme",NULL
9314,"johannes aci","johannes","aci",NULL,NULL,NULL,"ortolanus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"jardinier","jardinier",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,"metier de l agriculture et de l elevage","agriculture","homme",NULL
9731,"magister guillelmus de carnaco notarius","guillelmus","de carnaco",NULL,NULL,"magister","notarius",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,"maitre","maitre","notaire","notaire",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,"metier du droit","ecrit","homme",NULL
9315,"jacobus angelici","jacobus","angelici",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9316,"bernardus de capreriis","bernardus","de capreriis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9337,"jacobus magistri","jacobi","magistri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"homme",NULL
5343,"johannes de fortis","johannes","de fortis",NULL,NULL,NULL,"tabernari",NULL,NULL,"meten diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"tavernier","tavernier",NULL,NULL,"diocese de metz",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"jean","de fortis",NULL,"hoteliers taverniers","vin","homme",NULL
9669,"heredum poncii tolisoni",NULL,"tolisoni",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9675,"heredes nobilis domini ademarii de agrifolio quodam milites",NULL,"de agrifolio",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9683,"heredes domini ludovice de petragrossa",NULL,"de petragrossa",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
9689,"heredes magistri andree cavalleri quondam notarii",NULL,"cavallerii",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
10252,"stephanus germani veuve rixende","stephanus","germani",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1349,NULL,NULL,NULL,NULL,NULL,"homme",NULL
9981,"heres jacobi peregrini",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1319,NULL,NULL,NULL,NULL,NULL,"heritier",NULL
10254,"jaqueta comitis","jaqueta","comitis",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1349,NULL,NULL,NULL,NULL,NULL,"femme",NULL
9428,"baiulis curaterie",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1384,NULL,NULL,NULL,NULL,NULL,"confrerie",NULL
941,"martinus vanni de carminhano","martinus","vanni de carminhano",NULL,"florentia",NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme","florence",NULL,NULL,"marchand","marchand",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1333,"martin","de carmingnano",NULL,"marchand","negoce","homme",NULL
4263,"stephanus darbey","stephanus","darbey",NULL,NULL,NULL,"mercator",NULL,NULL,"avin diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"marchand","marchand",NULL,NULL,"diocese d avignon",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"stephane","darbey",NULL,"marchand","negoce","homme",NULL
3705,"guillelmus raymundus, filius g. johannis de briantione","guillelmus","raymundus",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1255,"guillaume","raimund",NULL,NULL,NULL,"homme",NULL
1022,"guillelmus galha","guillelmus","galha",NULL,NULL,NULL,"mercator",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"marchand","marchand",NULL,NULL,NULL,NULL,"familier du cardinal gerald de la garde","familier",NULL,NULL,NULL,NULL,NULL,1366,"guillaume","galha",NULL,"marchand","negoce","homme",NULL
878,"arnaldus de fabrica","arnaldus","de fabrica",NULL,NULL,NULL,"scriptor pape","canonicus ecclesie sancti petri",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"scribe du pape","scribe","chanoine de l eglise saint-pierre","chanoine",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1366,"arnaut","de fabrica",NULL,"metier de l ecrit","ecrit","homme",NULL
2788,"ynart gras","ynart","gras",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1388,"isnard","gras",NULL,NULL,NULL,"homme",NULL
512,"lauduna rachella","lauduna","rachella",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"lauduna rachella","femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1363,"lauduna","rachella","nom present",NULL,NULL,"femme",NULL
2808,"raymond montavern","raymond","montavern",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1378,"raymond","montavern",NULL,NULL,NULL,"homme",NULL
3232,"jacobus carbonelli","jacobus","carbonelli",NULL,"avinione",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme","avignon",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1333,"jacques","charbonnier",NULL,NULL,NULL,"homme",NULL
2469,"johannes de puntarolo","johannes","de puntarolo",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1380,"jean","de puntarolo",NULL,NULL,NULL,"homme",NULL
544,"pontius rocelli","pontius","rocelli",NULL,NULL,NULL,"mercator",NULL,NULL,NULL,"civis avinionis",NULL,NULL,NULL,"ponci rocelli","homme",NULL,NULL,NULL,"marchand","marchand",NULL,NULL,NULL,NULL,"citoyen","citoyen",NULL,NULL,NULL,NULL,1368,1364,"pons","rocelli",NULL,"marchand","negoce","homme",NULL
4322,"albertinus paneti","albertinus","paneti",NULL,NULL,NULL,"lapicid",NULL,NULL,"bisuntin diocesis","cortisian",NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,"lapicide","lapicide",NULL,NULL,"diocese de besancon",NULL,"courtisan","courtisan",NULL,NULL,NULL,NULL,NULL,1371,"albertin","paneti",NULL,"metier de la construction","pierre","homme",NULL
9274,"guillaume bragose","guillaume","bragose","cardinal de vabres",NULL,NULL,NULL,"cardinal de saint georges 1362 cardinal de saint laurent in lucina 1362",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal de saint georges 1362 cardinal de saint laurent in lucina 1362","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1367,1367,"guillaume","bragose",NULL,"clerge","clerge","homme",1362
9275,"guillaume farinier","guillaume","farinier","cardinal de gourdon",NULL,NULL,NULL,"cardinal des saints marcellin et pierre 1356",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"homme",NULL,NULL,NULL,NULL,NULL,"cardinal des saints marcellin et pierre 1356","cardinal",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1361,1361,"guillaume","farinier",NULL,"clerge","clerge","homme",1356
3089,"raymunda alfanta","raymunda","alfanta",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"femme",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1298,"raymonde","alfant","nom present",NULL,NULL,"femme",NULL
